postId	message
60686173217_10151102705703218	"I make special trips to Louisiana, 15 minutes away, to go to Kroger instead of going right up the highway 2 miles into Bowling Green to Walmart, specifically because of Kroger's staff, customer service, and just plain awesomeness. Kroger always seems to carry the oddball items that are necessary for our family dinners, having people with food allergies and for that I am grateful. I cannot imagine having Thanksgiving dinner this year and having to tell certain members of my family that they are stuck with plain salad again because I couldn't make accomodations due to a lack of specialized ingredients allowing me to prepare a gluten, milk, and egg free meal. :( Closing Kroger in the town of Louisiana will be heartbreaking and, in my opinion, a mistake. To my knowledge, Kroger is the only place in the town where baby formula and baby food can be bought. With the economy as slow as it is in our area, I personally know a lot of people who have had to put off getting vehicles fixed or have had vehicles reposessed, who also have small children and babies. Finding someone willing to give you a ride to a town 15 minutes away to get formula is so much harder than finding a ride across town especially when you've got a baby due for a feeding any moment. Kroger is the only grocery store in the town and therefore the only carrier of fresh fruits, veggies, and meats. Without this store, more people will resort to going to Dollar General and purchasing processed, bagged, and frozen foods, as well as empty calorie junk food to feed their families and children, teaching kids bad eating habits and contributing to the skyrocketing obesity rates. Please reconsider. To a lot of folks, closing Kroger in Louisiana, Missouri, would be a mistake. Thank you for your time in reading this and please know, that a lot of people in this area count on your store for their everyday needs and would absolutely hate to see it go."
179590995428478_382396001814642	"I am always disappointed when I read about big corporations, like yourselves, supporting animal rights groups. The HSUS is not an animal welfare group,but a huge lobbying organization with a mission to abolish animal agriculture and eliminate meat, dairy and eggs from the dinner table. Only 1% of their million $ budget goes to help animals and improve animal welfare. I hope that the Bank of America will reconsider their support of HSUS and support local shelters and true conservation groups instead."
199504650087085_442612932442921	"Just last week, I talked to several gate agents and phone CS reps trying to have someone explain why a companion was not upgraded with me.  Several different BS excuses, none of which aligned with the online program benefits page.  The common theme was all of them (except the one supervisor I spoke with) commented how cumbersome and outdated Continental's system is."
100488814000_10151083300499001	"More and more countries are passing legislation to prohibit the import or use of genetically modified organisms (GMOs). And you already label overseas, please label your products with GMOs so we here in the States can avoid eating food that is unhealthy."
179590995428478_383131735074402	In my option BOA supports charities to try to fool us into thinking they also have ethical business practices.
199504650087085_350134588357423	"United is the worst airline in the industry.  I have personally fell victim to their poor customer service, late and delayed flights, itinerary errors and had several other unflattering experiences with United.  I will never fly United again and I will dissuade friends and family from using them even if they are the cheapest and most direct."
129945096760_10151095072651761	"Dole, as a customer I ask you to stop supporting human rights abuses and murder in other countries as we would in America.  I can not continue as your customer until you address this issue and stop supporting corporate sanctioned murder of humans."
100488814000_10151117828569001	My family had decided to boycott ALL company's that give funding to fight labeling gmo products ~ Kellogg's you are on that list!
100488814000_10151123453944001	My family had decided to boycott ALL company's that give funding to fight labeling gmo products ~ Kellogg's you are on that list!
179590995428478_365179310202978	"B of A supports so many causes, why not the cause of the elderly and disabled people being forgiven of there mortgages?"
260431051694_10150631752691695	Boycotting Pepsi because of it's connection with Senomyx who uses aborted fetal cell lines in it's flavor research!
6806028948_10151282811553949	"This is not acceptable.  I hope your Senior Leaders realize what a horrible business decision they just made, because my core values align with never flying Southwest airlines again.  Your page getting flooded with upset customers over the last few days proves I'm not alone.    ""Dear Kiara,  Southwest Airlines' involvement with the upcoming Presidential debates is not aimed at promoting or endorsing any political agenda or candidate. Essentially, our sponsorship consists of us chartering planes between the debates to accommodate the debate staff's travel needs. Our sponsorship does not include travel for any of the candidates or their staff.  After careful review of the CPD's request for Southwest Airlines involvement in the upcoming debates, our Senior Leaders felt that the core values of Southwest Airlines aligned with the CPD's mission of providing American Citizens the opportunity to make informed decisions.  Sincerely,  William, Southwest Airlines"""
