postId	message	Appreciation	Complaint	Feedback
152789358067261_433188776693983	"Today is the VAI Golf Outing, and we'd like to send huge thanks to all of our sponsors including Merrill Lynch Wealth Management, Bank of America Merrill Lynch, Comerica Bank, Metro Health, The Sharpe Collection, and Wells Fargo!"	1	0	0
167890209688_10151302818624689	"trying to refinance home with navy federal but you will not send them subordination paperwork, because i have a equity loan with you,  I want to close this loan so navy fed bank could get my loan processed,"	0	1	0
167890209688_10151403430589689	"I switched to Suntrust from Bank of America because my university runs its financial aid through Suntrust. I must say that after banking with Suntrust for about a year I am severely dissatisfied with my experience compared with Bank of America. I signed up for text message notifications for my account balance and it shut off randomly, so I attempted to access my online banking where I was unable to access it. I call your representatives (who were completely lack luster in tone and sounded entirely apathetic towards my situation), I'm informed that my online banking was deactivated because of inactivity for security reasons, which I'm okay with, but then that I must wait 24 hours to regain access to my online banking. I kind of need to see my balance to see if I have recieved my financial aid NOW because I have Rent due, School supplies to buy, Utilities to pay for, and assignments that need to be completed ASAP of which I will not be able to complete until I can buy the necessary equipment. Maybe your over the phone representative rubbed me the wrong way, or maybe it's the continual problems I've had with your bank ranging from this, to not receiving checks that I've ordered,  to problems depositing money, to having new accounts randomly opened in my name to deposit my financial aid in rather then being deposited in to my checking account, either way, Suntrust needs to step it up. Because as of now, as soon as I graduate college and no longer need to receive financial aid, I'm switching banks."	0	1	0
108381603303_10151294809728304	"I hate this company ,another company that is outsoures the jobs,wake up Americia ,another company screwin us"	0	1	0
21493231379_10150643487926380	Satisfy ...no complaint ...exelent ..	1	0	0
8103318119_309533575782290	"All you Minnesotans, and lovers of the Minnesotan company: Help launch another Minnesotan."	0	1	0
92979593115_10151219556283116	BEAUTIFUL...PEOPLE!!!!!...AVANTI AMICI!!!!!...TRES BON!!!	1	0	0
163478290365055_466592133387001	Absolutely despicable for firing an employee for protecting another employee and possibly saving their life. Are you also criminals?	0	1	0
115568331790246_417249008288842	"Good deal on the John Frieda products this week, but I gave up on purchasing any because your revised coupon policy just made it a hassle to try to buy anything  :(  I love Rite Aid, but with the new coupon policy, I'll probably avoid all BOGO 50% sales.  Without being able to use a coupon, it will be cheaper for me to purchase single items using my Wellness discount or just purchase at a competitors store where they still allow coupon usage on both items being purchased in a BOGO 50% sale."	1	0	0
108381603303_10150540618793304	Pure enjoyment	1	0	0
110455108974424_357363230950276	luv gamestop	1	0	0
110455108974424_361772333842699	GameStop rocks	1	0	0
110455108974424_431366006883331	go gamestop	1	0	0
115568331790246_349561621724248	Great riteaid............	1	0	0
12854644836_10150882784469837	me encanta................	1	0	0
129945096760_10150841479051761	http://forestethics.org/dole-stop-shipping-with-toxic-tar-sands-fuel	0	1	0
159616034235_10150756350204236	Unionize walmart !!!!	0	0	1
163478290365055_144078715740626	http://guardianofvalor.com/autozone-fires-an-air-force-veteran-devin-mcclean-for-botching-robbery/	0	1	0
179590995428478_395216330532609	bank percintaan	0	1	0
56805881344_10151086839779992	BLUEBERRY MUFFINS!	1	0	0
56805881344_518154344869119	good idea !	1	0	0
63445693036_10151059792383037	Megusta macys	1	0	0
63445693036_10151185976298037	Nice beautifull	1	0	0
78143372410_10150475419947411	Thanks Safeway	1	0	0
92979593115_10150561935388116	"Last week I posted about my bad experience at CVS on Charles Street in Baltimore, MD well tonight when I went to CVS the manager Towanda ( I hope I did not spell that wrong) who knows that I shop there alot was very nice(which she always is)  as soon as I walked in the door, we were talking and I told her about my bad experience last week, she told me corporate had sent an email to her about my situation, She asked if anyone has contacted me yet to make things right, when I told her no She told me come over to the register and give her my extra card, She gave me a $5.00 extra reward and apologized for the behavior last week, She has always been very nice to me and has GREAT customer service....She never complains when I have my coupons no matter how many I have. She is just wonderful and thank you CVS for sending my email out and taking care of the situation I experienced."	1	0	0
78143372410_10151031794067411	"Question about the Just4U coupons loaded on the card and coupons on paper:   If there is a Just4U coupon on my card, and I have a higher value paper coupon, will the register take my higher value coupon or am I stuck having to use the lower value digital coupon?"	0	0	1
